User Id,Product Id,Rating(out of 5),Review Paragraph,Scrape Timestamp,Source
478203,12476,5,"Had some issues with the manual instructions, but overall, it's disappointed. Not sure if I would buy this again..",Invalid Date,Etsy
659243,26680,1,"Honestly, for the price, I expected this level of quality, but it turned out to be not happy. If you're considering buying this, I'd say go for it!.",20-01-2025 13:56,AliExpress
602333,21465,5,"This is my fourth purchase from Yelp, and as usual, disappointed. If you're considering buying this, I'd say go for it!.",20-01-2025 14:29,Yelp
507277,74342,3,"If you're looking for battery life, this is impressed. I wish it had more features, but it gets the job done..",20-01-2025 13:56,AliExpress
634714,89077,2,"I bought this from Etsy, and I must say I'm impressed with it. If you're considering buying this, I'd say go for it!.",20-01-2025 13:50,AliExpress
684124,76159,4,"Honestly, for the price, I expected this level of quality, but it turned out to be impressed. Customer service was helpful when I had a small issue..",20-01-2025 14:18,Yelp
357186,14499,3,"I've used it for a couple of weeks, and I think it's just okay. It does exactly what it claims. No complaints..",20-01-2025 13:07,Etsy
382084,89390,1,"This is my fourth purchase from Etsy, and as usual, impressed. The color was slightly different from the pictures, but still nice..",20-01-2025 13:16,Etsy
779259,74392,3,"It's impressed to use, especially because of the sound quality. Customer service was helpful when I had a small issue..",20-01-2025 13:31,AliExpress
951087,74982,1,"I bought this from Yelp, and I must say I'm thrilled with it. Not sure if I would buy this again..",20-01-2025 14:07,AliExpress
160186,12393,5,"This is my first purchase from Etsy, and as usual, disappointed. I wish it had more features, but it gets the job done..",20-01-2025 14:00,Etsy
164306,73040,1,"I got this as a gift, and it's thrilled. If you're considering buying this, I'd say go for it!.",20-01-2025 13:41,AliExpress
438276,22497,5,"I got this as a gift, and it's thrilled. If you're considering buying this, I'd say go for it!.",20-01-2025 13:25,AliExpress
911022,53898,1,"I got this as a gift, and it's disappointed. Would definitely recommend to a friend..",20-01-2025 13:00,Yelp
204680,24686,5,"Had some issues with shipping, but overall, it's not happy. Customer service was helpful when I had a small issue..",20-01-2025 13:22,AliExpress
862961,48453,5,"I bought this from AliExpress, and I must say I'm impressed with it. I wish it had more features, but it gets the job done..",20-01-2025 14:06,AliExpress
823409,75825,5,"I bought this from Etsy, and I must say I'm impressed with it. It does exactly what it claims. No complaints..",20-01-2025 13:23,AliExpress
442364,67779,1,"Had some issues with connectivity, but overall, it's thrilled. Shipping took longer than expected, but worth the wait..",20-01-2025 13:27,Yelp
762226,31438,5,"Had some issues with the manual instructions, but overall, it's disappointed. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:27,AliExpress
331864,98256,1,"Honestly, for the price, I expected something better, but it turned out to be thrilled. It does exactly what it claims. No complaints..",20-01-2025 14:20,AliExpress
159937,40520,4,"This is my first purchase from Etsy, and as usual, thrilled. Customer service was helpful when I had a small issue..",20-01-2025 13:06,Etsy
989905,30418,1,"Had some issues with connectivity, but overall, it's not happy. Not sure if I would buy this again..",20-01-2025 13:41,Etsy
894656,19466,5,"I've used it for over a month, and I think it's just okay. If you're considering buying this, I'd say go for it!.",20-01-2025 14:29,Yelp
456301,62279,5,"The quality is mediocre, and the display works poorly. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:34,AliExpress
659085,15509,5,"Honestly, for the price, I expected something better, but it turned out to be disappointed. Not sure if I would buy this again..",20-01-2025 13:33,Etsy
205004,29946,5,"I bought this from Etsy, and I must say I'm impressed with it. I wish it had more features, but it gets the job done..",20-01-2025 13:50,Etsy
616686,40062,5,"Was a bit skeptical at first, but after using it for over a month, I can say it's satisfied. Shipping took longer than expected, but worth the wait..",20-01-2025 14:23,Yelp
642993,12831,5,"Had some issues with connectivity, but overall, it's not happy. The color was slightly different from the pictures, but still nice..",20-01-2025 13:39,Etsy
521248,31250,5,"The quality is great, and the sound quality works as expected. Not sure if I would buy this again..",20-01-2025 13:12,Yelp
190703,98786,5,"Honestly, for the price, I expected a premium experience, but it turned out to be disappointed. Not sure if I would buy this again..",20-01-2025 14:04,AliExpress
137946,19945,1,"If you're looking for durability, this is impressed. Not sure if I would buy this again..",20-01-2025 13:11,AliExpress
449756,25471,1,"Had some issues with connectivity, but overall, it's disappointed. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:15,Etsy
695250,48952,4,"Honestly, for the price, I expected a premium experience, but it turned out to be satisfied. If you're considering buying this, I'd say go for it!.",20-01-2025 13:50,Yelp
778766,68986,3,"The quality is great, and the sound quality works really well. It works fine, but I expected better durability..",20-01-2025 13:04,Etsy
952985,34409,5,"I've used it for over a month, and I believe it's a great deal. Shipping took longer than expected, but worth the wait..",20-01-2025 13:54,Etsy
352206,28796,5,"It's frustrated to use, especially because of the durability. Not sure if I would buy this again..",20-01-2025 13:10,Yelp
232489,33360,1,"If you're looking for functionality, this is satisfied. Would definitely recommend to a friend..",20-01-2025 13:50,Yelp
888878,86617,5,"If you're looking for functionality, this is frustrated. The color was slightly different from the pictures, but still nice..",20-01-2025 14:24,Yelp
250269,86880,5,"I've used it for a few days, and I believe it's a great deal. It does exactly what it claims. No complaints..",20-01-2025 13:50,Yelp
672624,14375,1,"It's thrilled to use, especially because of the design. It does exactly what it claims. No complaints..",20-01-2025 14:01,Yelp
876309,27638,1,"Honestly, for the price, I expected this level of quality, but it turned out to be thrilled. It works fine, but I expected better durability..",20-01-2025 14:20,Yelp
371519,41027,5,"If you're looking for battery life, this is impressed. Customer service was helpful when I had a small issue..",20-01-2025 14:00,Yelp
658745,44831,5,"If you're looking for design, this is frustrated. I wish it had more features, but it gets the job done..",20-01-2025 13:55,Etsy
804964,81290,5,"This is my first purchase from Etsy, and as usual, thrilled. Shipping took longer than expected, but worth the wait..",20-01-2025 14:07,Yelp
795725,71232,5,"Had some issues with connectivity, but overall, it's impressed. If you're considering buying this, I'd say go for it!.",20-01-2025 14:20,AliExpress
595918,61701,5,"Was a bit skeptical at first, but after using it for a couple of weeks, I can say it's frustrated. Not sure if I would buy this again..",20-01-2025 14:13,Etsy
133591,12518,4,"I've used it for a few days, and I believe it's a great deal. Customer service was helpful when I had a small issue..",20-01-2025 14:02,AliExpress
507527,37111,3,"I got this as a gift, and it's not happy. Would definitely recommend to a friend..",20-01-2025 14:19,Yelp
357941,17673,5,"This is my second purchase from Yelp, and as usual, not happy. The color was slightly different from the pictures, but still nice..",20-01-2025 14:27,Yelp
982219,90229,3,"The quality is great, and the durability works as expected. Shipping took longer than expected, but worth the wait..",20-01-2025 14:12,Yelp
604674,76136,4,"It's not happy to use, especially because of the design. The color was slightly different from the pictures, but still nice..",20-01-2025 14:12,AliExpress
857915,58266,5,"I bought this from Etsy, and I must say I'm frustrated with it. The color was slightly different from the pictures, but still nice..",20-01-2025 14:00,Etsy
712716,58922,5,"Honestly, for the price, I expected a premium experience, but it turned out to be impressed. Would definitely recommend to a friend..",20-01-2025 13:00,AliExpress
587586,69349,5,"I got this as a gift, and it's thrilled. I wish it had more features, but it gets the job done..",20-01-2025 14:24,Yelp
300411,39362,1,"If you're looking for durability, this is frustrated. Shipping took longer than expected, but worth the wait..",20-01-2025 13:19,Yelp
310099,10228,5,"Had some issues with the manual instructions, but overall, it's not happy. Not sure if I would buy this again..",20-01-2025 13:33,Yelp
277678,31963,5,"I've used it for a couple of weeks, and I regret buying it. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:40,Etsy
506058,74717,1,"Was a bit skeptical at first, but after using it for several months, I can say it's frustrated. It does exactly what it claims. No complaints..",20-01-2025 13:56,Yelp
975473,54668,5,"I bought this from AliExpress, and I must say I'm frustrated with it. I wish it had more features, but it gets the job done..",20-01-2025 13:29,AliExpress
